t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,delta1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT
6.209,5.05,-6.35336,-1.10761,0.114402,-0.0445406,-0.0480647,-nan,-0.574365,nan,-nan,nan,nan,-1.69272,1.92227,-3.45346,3.48899,0.427784,-0.395462,524.241,2.99643,-3.78913,4.54042,-0.851694,0.602987,-1.09237,-7.60021,0.510444,-7.69233,-2.73448,-4.7552,-1.18448,-7.08586,0.314869,-7.21901,-2.45321,nan,0.430987,0.148301,0.112602,-0.107769,-0.278687,-0.0502715,-nan,-0.576572,nan,0.962223,nan,3.13587,0.644391,1.92006,-1.28652,3.48931,-0.013852,-0.397667,-0.0157466,1.01432,-0.328328,-1.26323,1.24629,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46.8964,-76.2716,25.0467,0,77.9524,-24.7803,21.4638,-6.12524,5.72646,-2.61148,-0.020878,0.00570702,-2.0597,0.201593,0.0249265,0.352407,-nan,nan,nan,0.046312,3.80567,3.30673,180.63,77.4916,31.1459,nan,0.342333,1.56297,-6.35361,-0.99984,-0.107769,0,518,1.04083e-17,nan,-nan,-nan,1.38778e-17,9.71445e-17,1.12432e-16,2.41474e-15,-2.91434e-15,-2.66454e-15,0,-nan,nan,0.779675,nan,3.14159,2.16404,-0.317845,3.52932,-0.00277041,-0.392699,3.27993,-9.60677,4.50708,2.40075,0.523599,0,0,0,0.111946,-0.0502715,-0.576572,0.962223,3.13587,1.92006,3.48931,-0.397667,2.99423,4.56184,0.58009,0.00220686
6.219,5.06,-6.35318,-1.10775,0.114651,-0.04465,-0.0481808,nan,-0.573748,-nan,nan,-nan,-nan,-1.69229,1.9222,-3.45343,3.48891,0.427748,-0.395459,527.931,2.99671,-5.34949,4.56115,-1.48205,0.552542,-1.09252,-7.59989,0.510353,-7.69231,-2.73454,-4.75504,-1.18481,-7.08552,0.314808,-7.21899,-2.45326,-nan,0.430943,-1.34088,0.112851,-0.107916,-0.279291,-0.0503919,nan,-0.575959,-nan,0.962552,-nan,3.13591,0.653652,1.91999,-1.29202,3.48924,-0.0138568,-0.397669,-0.0157494,1.01437,-0.329047,-1.26328,1.24627,nan,nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,47.8083,-76.5069,25.0893,0,78.3747,-25.1678,21.545,-6.13987,5.74046,-2.62911,-0.0208482,0.00569233,-2.06479,0.201599,0.0248612,0.353072,nan,-nan,-nan,0.04258,3.8026,3.30306,368.991,-78.5181,-31.8925,-nan,0.343179,-1.26993,-6.35333,-0.999839,-0.107916,0,519,3.46945e-18,-nan,nan,nan,1.38778e-17,0,1.08962e-17,-2.97679e-15,-5.21805e-15,-3.10862e-15,0,-nan,-nan,0.779715,-nan,3.14159,2.16395,-0.31914,3.52932,-0.00277137,-0.392699,3.28027,8.97754,4.50721,-1.95564,0.523599,0,0,0,0.112191,-0.0503919,-0.575959,0.962552,3.13591,1.91999,3.48924,-0.397669,2.9945,4.56209,0.580221,0.00221117
6.229,5.07,-6.35299,-1.10786,0.114898,-0.0447522,-0.0482887,-nan,-0.573269,nan,-nan,nan,nan,-1.69188,1.92208,-3.45328,3.48878,0.427761,-0.395455,528.438,2.99694,-4.88049,4.4264,-1.30763,0.576251,-1.09268,-7.59957,0.510273,-7.69222,-2.73462,-4.75486,-1.18509,-7.08518,0.314783,-7.21895,-2.45327,nan,0.430947,-1.03035,0.113104,-0.10802,-0.279873,-0.0504999,-nan,-0.57548,nan,0.96279,nan,3.13596,0.656213,1.91987,-1.29495,3.48911,-0.0138646,-0.397665,-0.015751,1.01443,-0.32974,-1.26333,1.24625,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.2183,-76.7319,25.1348,0,78.7195,-25.337,21.6176,-6.15393,5.74652,-2.63804,-0.0207856,0.0056705,-2.06708,0.201605,0.0247403,0.353646,-nan,nan,nan,0.0408168,3.80399,3.30424,50.7022,-31.5961,-14.4474,nan,0.343558,-0.355138,-6.35333,-0.999839,-0.10802,0,519,1.04083e-17,nan,-nan,-nan,0,-1.38778e-17,-1.00831e-17,1.7537e-17,-1.249e-16,6.10623e-16,0,-nan,nan,0.779762,nan,3.14159,2.16379,-0.31974,3.52933,-0.00277292,-0.392699,3.28053,2.97378,4.5074,-0.549023,0.523599,0,0,0,0.11244,-0.0504999,-0.57548,0.96279,3.13596,1.91987,3.48911,-0.397665,2.99473,4.56232,0.580406,0.00221117
6.24,5.08,-6.35282,-1.10799,0.115145,-0.044861,-0.0484039,nan,-0.572934,-nan,nan,-nan,-nan,-1.69148,1.9219,-3.45303,3.48858,0.427814,-0.39546,528.895,2.99701,-4.28299,4.55385,-1.04269,0.591591,-1.0928,-7.59926,0.510152,-7.69217,-2.7347,-4.75469,-1.18541,-7.08484,0.314737,-7.21892,-2.4533,-nan,0.431008,-0.320732,0.11335,-0.108151,-0.280473,-0.0506194,nan,-0.575149,-nan,0.963083,-nan,3.13591,0.652716,1.91969,-1.29562,3.48891,-0.0138563,-0.397674,-0.0157538,1.01449,-0.330453,-1.26338,1.24622,nan,nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,48.1784,-76.9558,25.1843,0,79.007,-25.31,21.6844,-6.16778,5.74558,-2.63911,-0.020984,0.00572115,-2.06688,0.201611,0.0246573,0.354288,nan,-nan,-nan,0.0408458,3.80975,3.30953,45.7113,28.1616,12.0744,-nan,0.343526,0.62885,-6.35305,-0.999838,-0.108151,0,520,3.46945e-18,-nan,nan,nan,4.16334e-17,4.16334e-17,5.97937e-17,3.83027e-15,-3.41394e-15,-1.88738e-15,0,-nan,-nan,0.779711,-nan,3.14159,2.16354,-0.319725,3.52932,-0.00277126,-0.392699,3.28059,-3.48672,4.50749,0.964511,0.523599,0,0,0,0.112683,-0.0506194,-0.575149,0.963083,3.13591,1.91969,3.48891,-0.397674,2.9948,4.56239,0.580496,0.00221548
6.249,5.09,-6.35265,-1.10813,0.115391,-0.0449493,-0.0484979,-nan,-0.572478,nan,-nan,nan,nan,-1.69109,1.9218,-3.45292,3.48846,0.427816,-0.395464,531.864,2.99717,-3.21979,4.52853,-0.626669,0.616931,-1.09287,-7.59898,0.510046,-7.69212,-2.73478,-4.75453,-1.18569,-7.08454,0.314669,-7.21889,-2.45335,nan,0.431013,0.691812,0.113596,-0.108287,-0.281019,-0.0507177,-nan,-0.574698,nan,0.963425,nan,3.13587,0.656078,1.91958,-1.29879,3.4888,-0.0138495,-0.397682,-0.0157566,1.01455,-0.331103,-1.26343,1.2462,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.6422,-77.174,25.2279,0,79.3486,-25.503,21.7561,-6.18162,5.75242,-2.64874,-0.0211335,0.00575715,-2.06942,0.201617,0.0245819,0.354862,-nan,nan,nan,0.0389338,3.81051,3.30968,296.909,134.497,53.6765,nan,0.343949,2.611,-6.35277,-0.999838,-0.108287,0,521,-6.93889e-18,nan,-nan,-nan,-2.77556e-17,-4.16334e-17,-4.19044e-17,5.71765e-15,-4.05231e-15,0,0,-nan,nan,0.779678,nan,3.14159,2.16341,-0.320412,3.52931,-0.00276989,-0.392699,3.28078,-16.5057,4.50757,4.01386,0.523599,0,0,0,0.112925,-0.0507177,-0.574698,0.963425,3.13587,1.91958,3.4888,-0.397682,2.99495,4.56254,0.58058,0.00221979
6.258,5.1,-6.35243,-1.10828,0.115636,-0.045039,-0.0485935,nan,-0.571968,-nan,nan,-nan,-nan,-1.69072,1.92175,-3.45287,3.4884,0.427801,-0.395461,533.702,2.99753,-3.77927,4.54135,-0.847289,0.603881,-1.09305,-7.59863,0.509938,-7.69199,-2.73492,-4.75432,-1.186,-7.08418,0.314586,-7.2188,-2.45342,-nan,0.430991,0.158198,0.113846,-0.108442,-0.281568,-0.0508133,nan,-0.574188,-nan,0.963674,-nan,3.13592,0.661579,1.91953,-1.3028,3.48875,-0.0138527,-0.39768,-0.0157582,1.01461,-0.331757,-1.26349,1.24618,nan,nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,49.2613,-77.378,25.2647,0,79.6979,-25.7658,21.8267,-6.19431,5.76188,-2.66135,-0.0211146,0.00574638,-2.07287,0.201624,0.0245248,0.355455,nan,-nan,-nan,0.0364452,3.80927,3.30811,183.802,78.5836,31.5904,-nan,0.344521,1.57755,-6.35277,-0.999838,-0.108442,0,521,-6.93889e-18,-nan,nan,nan,1.38778e-17,1.38778e-17,1.0842e-19,-3.747e-15,-3.91354e-15,-3.10862e-15,0,-nan,-nan,0.77973,-nan,3.14159,2.16334,-0.321349,3.52931,-0.00277055,-0.392699,3.28121,-9.72377,4.50781,2.4208,0.523599,0,0,0,0.113171,-0.0508133,-0.574188,0.963674,3.13592,1.91953,3.48875,-0.39768,2.99531,4.56288,0.580818,0.00221979
6.269,5.11,-6.3522,-1.10835,0.11588,-0.0451057,-0.0486644,-nan,-0.571639,nan,-nan,nan,nan,-1.69037,1.92165,-3.45273,3.48829,0.427823,-0.395455,537.21,2.99787,-5.31999,4.56155,-1.47023,0.555518,-1.09321,-7.59832,0.509866,-7.69178,-2.73505,-4.7541,-1.18618,-7.08385,0.314565,-7.21866,-2.45344,nan,0.431005,-1.31396,0.114091,-0.108515,-0.282055,-0.0508885,-nan,-0.573863,nan,0.963754,nan,3.136,0.661936,1.91942,-1.30474,3.48863,-0.0138664,-0.397678,-0.015761,1.01466,-0.332336,-1.26355,1.24616,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49.4846,-77.5789,25.307,0,79.985,-25.8557,21.8913,-6.20737,5.76495,-2.66695,-0.0209902,0.00570884,-2.07406,0.201629,0.0243735,0.35587,-nan,nan,nan,0.0354412,3.81174,3.31033,350.737,-75.4548,-30.7227,nan,0.344719,-1.21106,-6.35249,-0.999837,-0.108515,0,522,6.93889e-18,nan,-nan,-nan,-2.77556e-17,-2.77556e-17,-2.67798e-17,-2.91434e-15,4.52416e-15,2.88658e-15,0,-nan,nan,0.779805,nan,3.14159,2.16319,-0.321715,3.52931,-0.00277328,-0.392699,3.28157,8.59692,4.5081,-1.86161,0.523599,0,0,0,0.113412,-0.0508885,-0.573863,0.963754,3.136,1.91942,3.48863,-0.397678,2.99565,4.56322,0.581114,0.00222411
6.279,5.12,-6.35196,-1.10841,0.116122,-0.0451721,-0.0487348,nan,-0.571558,-nan,nan,-nan,-nan,-1.69,1.92145,-3.45243,3.48807,0.427904,-0.395457,538.378,2.99805,-4.99776,4.54168,-1.34697,0.572327,-1.09334,-7.59802,0.509769,-7.69155,-2.73519,-4.75386,-1.18636,-7.08351,0.314553,-7.21852,-2.45344,-nan,0.431092,-1.02841,0.114334,-0.108579,-0.282539,-0.0509633,nan,-0.573786,-nan,0.963828,-nan,3.13598,0.654373,1.91922,-1.30366,3.48841,-0.0138664,-0.397684,-0.0157638,1.01472,-0.332911,-1.2636,1.24614,nan,nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,49.1109,-77.7868,25.3584,0,80.201,-25.6846,21.9501,-6.22106,5.75865,-2.66208,-0.0210894,0.00573433,-2.07196,0.201635,0.0242115,0.356271,nan,-nan,-nan,0.0367115,3.82004,3.31839,116.843,-43.2133,-18.3832,-nan,0.34437,-0.598356,-6.35221,-0.999836,-0.108579,0,523,-1.04083e-17,-nan,nan,nan,1.38778e-17,-5.55112e-17,-5.44269e-17,3.407e-15,2.83107e-15,4.77396e-15,0,-nan,-nan,0.779786,-nan,3.14159,2.16292,-0.321243,3.52931,-0.00277328,-0.392699,3.28171,4.56935,4.50834,-0.9215,0.523599,0,0,0,0.113651,-0.0509633,-0.573786,0.963828,3.13598,1.91922,3.48841,-0.397684,2.99582,4.5634,0.581353,0.00222842
6.289,5.13,-6.35174,-1.10854,0.116363,-0.0452379,-0.0488054,-nan,-0.571454,nan,-nan,nan,nan,-1.68963,1.92127,-3.45218,3.48788,0.427961,-0.395466,541.773,2.99822,-2.93325,4.52329,-0.511344,0.625117,-1.09342,-7.59772,0.509633,-7.69137,-2.73535,-4.75364,-1.18659,-7.08319,0.314484,-7.21839,-2.4535,nan,0.431163,0.964924,0.114575,-0.1087,-0.283021,-0.0510381,-nan,-0.573687,nan,0.964033,nan,3.13589,0.649991,1.91904,-1.30376,3.48821,-0.0138499,-0.397697,-0.0157666,1.01478,-0.333485,-1.26366,1.24612,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.9788,-77.9997,25.4088,0,80.4533,-25.6182,22.0129,-6.23509,5.75606,-2.66117,-0.0214049,0.00581786,-2.07116,0.201641,0.0241222,0.356743,-nan,nan,nan,0.0371032,3.82621,3.32402,339.469,163.255,65.1769,nan,0.344238,3.14179,-6.35193,-0.999836,-0.1087,0,524,-3.46945e-18,nan,-nan,-nan,1.38778e-17,2.77556e-17,4.72712e-17,9.35363e-15,3.88578e-15,-6.21725e-15,0,-nan,nan,0.779696,nan,3.14159,2.16268,-0.321101,3.52929,-0.00276999,-0.392699,3.28186,-19.9953,4.50852,4.81738,0.523599,0,0,0,0.113889,-0.0510381,-0.573687,0.964033,3.13589,1.91904,3.48821,-0.397697,2.99598,4.56356,0.581532,0.00223273
6.299,5.14,-6.3515,-1.10867,0.116603,-0.0452847,-0.0488564,nan,-0.571149,-nan,nan,-nan,-nan,-1.68928,1.92123,-3.45215,3.48782,0.42794,-0.395469,546.936,2.99865,0.741242,4.37678,0.95504,0.71153,-1.09353,-7.59741,0.509515,-7.69114,-2.73553,-4.7534,-1.18681,-7.08287,0.314384,-7.21821,-2.45359,-nan,0.431143,4.4065,0.114816,-0.108838,-0.283454,-0.0510934,nan,-0.573386,-nan,0.964217,-nan,3.13589,0.656096,1.91899,-1.30775,3.48816,-0.0138443,-0.397704,-0.0157694,1.01484,-0.334001,-1.26372,1.2461,nan,nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,49.635,-78.2034,25.4489,0,80.7933,-25.8951,22.0832,-6.24878,5.76554,-2.67367,-0.0215258,0.00584612,-2.07461,0.201647,0.0240545,0.357169,nan,-nan,-nan,0.0345352,3.82472,3.32188,516.353,530.746,211.786,-nan,0.344812,9.89087,-6.35165,-0.999835,-0.108838,0,525,0,-nan,nan,nan,5.55112e-17,4.16334e-17,6.46184e-17,2.78111e-14,-5.55112e-15,2.84217e-14,0,-nan,-nan,0.779699,-nan,3.14159,2.16262,-0.32204,3.52929,-0.00276886,-0.392699,3.28237,-64.3514,4.50881,15.1487,0.523599,0,0,0,0.114126,-0.0510934,-0.573386,0.964217,3.13589,1.91899,3.48816,-0.397704,2.99641,4.56398,0.581822,0.00223704
6.308,5.15,-6.35118,-1.10871,0.116842,-0.0452901,-0.0488632,-nan,-0.570837,nan,-nan,nan,nan,-1.68897,1.9212,-3.45214,3.48779,0.427916,-0.395457,547.064,2.99945,-4.84107,4.6488,-1.33355,0.582791,-1.0937,-7.5971,0.509465,-7.69069,-2.73582,-4.75309,-1.18686,-7.08255,0.314356,-7.21791,-2.45362,nan,0.4311,-0.775062,0.115056,-0.108871,-0.283776,-0.0511045,-nan,-0.573078,nan,0.964109,nan,3.13608,0.663025,1.91896,-1.31184,3.48812,-0.0138681,-0.397697,-0.0157722,1.01489,-0.334385,-1.26379,1.24609,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50.3369,-78.3966,25.4889,0,81.1154,-26.192,22.1512,-6.26273,5.77539,-2.68679,-0.0212332,0.00576297,-2.07819,0.201652,0.0238586,0.35731,-nan,nan,nan,0.0317473,3.82249,3.31941,12.7786,-27.4075,-17.147,nan,0.345405,-0.102964,-6.35137,-0.999835,-0.108871,0,526,1.04083e-17,nan,-nan,-nan,4.16334e-17,-4.16334e-17,-2.49909e-17,-6.55725e-15,6.10623e-15,3.28904e-15,0,-nan,nan,0.779881,nan,3.14159,2.16258,-0.32301,3.52929,-0.00277361,-0.392699,3.28324,1.31504,4.50946,-0.160204,0.523599,0,0,0,0.114362,-0.0511045,-0.573078,0.964109,3.13608,1.91896,3.48812,-0.397697,2.99721,4.56476,0.582472,0.00224135
6.318,5.16,-6.35078,-1.10852,0.117076,-0.0452685,-0.0488392,nan,-0.571262,-nan,nan,-nan,-nan,-1.68862,1.92092,-3.45172,3.48749,0.428045,-0.395439,547.109,3.00036,-4.47486,4.5675,-1.06839,0.587576,-1.09387,-7.59679,0.509497,-7.68993,-2.73619,-4.75269,-1.18663,-7.08218,0.314524,-7.21747,-2.45345,-nan,0.431215,-0.494937,0.115293,-0.108686,-0.284018,-0.0510849,nan,-0.573508,-nan,0.963529,-nan,3.13625,0.649913,1.91868,-1.30816,3.48782,-0.0139093,-0.397683,-0.015775,1.01494,-0.334674,-1.26386,1.24607,nan,nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,49.5004,-78.6081,25.5548,0,81.2447,-25.8176,22.2038,-6.279,5.76112,-2.67331,-0.0207842,0.00564364,-2.07329,0.201657,0.0233961,0.35707,nan,-nan,-nan,0.0345609,3.83499,3.3324,4.50784,9.30689,8.44647,-nan,0.34459,0.13451,-6.35109,-0.999834,-0.108686,0,527,-3.46945e-18,-nan,nan,nan,5.55112e-17,6.93889e-17,6.14743e-17,-5.32213e-15,4.67681e-15,1.72085e-15,0,-nan,-nan,0.780056,-nan,3.14159,2.1622,-0.321798,3.52931,-0.00278186,-0.392699,3.28408,-0.239856,4.5105,0.194734,0.523599,0,0,0,0.114596,-0.0510849,-0.573508,0.963529,3.13625,1.91868,3.48782,-0.397683,2.99812,4.56568,0.583509,0.00224566
6.328,5.17,-6.35039,-1.10842,0.117307,-0.0452533,-0.0488231,-nan,-0.572183,nan,-nan,nan,nan,-1.68818,1.9203,-3.45072,3.48684,0.428363,-0.395454,547.18,3.00045,-4.46903,4.56532,-1.08415,0.58936,-1.09392,-7.59653,0.509326,-7.68927,-2.73651,-4.7523,-1.18651,-7.08182,0.314611,-7.21707,-2.45337,nan,0.431572,-0.493076,0.115522,-0.108589,-0.284276,-0.0510773,-nan,-0.574437,nan,0.963151,nan,3.1361,0.612673,1.91805,-1.2953,3.48713,-0.013892,-0.397707,-0.0157791,1.01499,-0.33498,-1.26392,1.24605,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46.8318,-78.8762,25.6597,0,81.1916,-24.6464,22.2465,-6.29963,5.71829,-2.62807,-0.0212878,0.00578996,-2.05838,0.201662,0.0230505,0.356975,-nan,nan,nan,0.044308,3.86665,3.36412,7.09118,9.90244,6.80933,nan,0.342113,0.223927,-6.35053,-0.999833,-0.108589,0,529,0,nan,-nan,-nan,1.38778e-17,1.38778e-17,2.37982e-17,3.23352e-15,-3.00281e-15,-2.55351e-15,0,-nan,nan,0.779905,nan,3.14159,2.16136,-0.318011,3.52928,-0.0027784,-0.392699,3.28391,-0.821048,4.51101,0.325187,0.523599,0,0,0,0.114822,-0.0510773,-0.574437,0.963151,3.1361,1.91805,3.48713,-0.397707,2.99819,4.5658,0.584023,0.00225429
6.338,5.18,-6.35,-1.10844,0.117535,-0.0452,-0.0487688,nan,-0.572852,-nan,nan,-nan,-nan,-1.68774,1.92002,-3.45035,3.48654,0.428423,-0.39547,547.35,3.00089,-4.41453,4.56233,-1.07314,0.591905,-1.09393,-7.59626,0.509161,-7.68866,-2.7368,-4.7519,-1.18644,-7.0815,0.314551,-7.2166,-2.45344,-nan,0.431655,-0.444107,0.115751,-0.10861,-0.284434,-0.0510274,nan,-0.57511,-nan,0.962933,-nan,3.13596,0.610788,1.91776,-1.29554,3.48683,-0.0138625,-0.397727,-0.0157818,1.01505,-0.33517,-1.264,1.24604,nan,nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,46.8802,-79.1635,25.7445,0,81.4965,-24.6459,22.3259,-6.32235,5.71625,-2.62765,-0.0218131,0.0059349,-2.05786,0.201668,0.0228496,0.356885,nan,-nan,-nan,0.043969,3.87332,3.37005,17.0094,15.3973,7.91294,-nan,0.342028,0.375793,-6.35025,-0.999832,-0.10861,0,530,6.93889e-18,-nan,nan,nan,6.93889e-17,5.55112e-17,6.25043e-17,-8.44463e-15,7.28584e-15,3.33067e-15,0,-nan,-nan,0.779765,-nan,3.14159,2.16098,-0.317804,3.52926,-0.0027725,-0.392699,3.28434,-1.80929,4.51148,0.547473,0.523599,0,0,0,0.115048,-0.0510274,-0.57511,0.962933,3.13596,1.91776,3.48683,-0.397727,2.99863,4.56624,0.584485,0.0022586
6.349,5.19,-6.34959,-1.1085,0.117762,-0.045137,-0.0487051,-nan,-0.573308,nan,-nan,nan,nan,-1.68735,1.91997,-3.45037,3.48647,0.428346,-0.395477,548.042,3.00163,-4.20725,4.55568,-0.99678,0.597872,-1.09402,-7.59595,0.509038,-7.68811,-2.73704,-4.75149,-1.1864,-7.08118,0.314443,-7.2161,-2.45355,nan,0.431578,-0.249436,0.115979,-0.108672,-0.284566,-0.050968,-nan,-0.575571,nan,0.962684,nan,3.13592,0.626684,1.91771,-1.30244,3.48677,-0.0138466,-0.397738,-0.0157845,1.0151,-0.335331,-1.26408,1.24603,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.2919,-79.4248,25.8066,0,81.9503,-25.2346,22.4159,-6.3432,5.73506,-2.65013,-0.0220626,0.00600008,-2.06466,0.201673,0.0227016,0.356812,-nan,nan,nan,0.038609,3.86638,3.36218,69.1547,36.1969,15.5495,nan,0.343159,0.806069,-6.34997,-0.999831,-0.108672,0,531,-3.46945e-18,nan,-nan,-nan,-1.38778e-17,-1.38778e-17,-8.51099e-18,1.77636e-15,-1.54043e-15,-7.77156e-16,0,-nan,nan,0.779727,nan,3.14159,2.16092,-0.31946,3.52925,-0.00276932,-0.392699,3.28523,-4.61584,4.51194,1.177,0.523599,0,0,0,0.115272,-0.050968,-0.575571,0.962684,3.13592,1.91771,3.48677,-0.397738,2.99937,4.56695,0.584946,0.00226292
6.359,5.2,-6.34919,-1.10856,0.117988,-0.0450865,-0.0486544,nan,-0.57365,-nan,nan,-nan,-nan,-1.68701,1.91995,-3.45041,3.48644,0.428276,-0.395477,553.233,3.00242,0.230133,4.42823,0.820334,0.710221,-1.09417,-7.59562,0.508939,-7.68757,-2.73725,-4.75108,-1.18637,-7.08085,0.314352,-7.21563,-2.45365,-nan,0.431504,3.94814,0.116201,-0.108727,-0.28473,-0.0509259,nan,-0.575921,-nan,0.962399,-nan,3.13594,0.64046,1.91768,-1.30867,3.48674,-0.0138453,-0.397747,-0.0157885,1.01515,-0.335527,-1.26415,1.24602,nan,nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,49.5314,-79.6528,25.8583,0,82.3543,-25.7541,22.4966,-6.36122,5.75175,-2.67042,-0.0221207,0.00601278,-2.07069,0.201678,0.0225502,0.356785,nan,-nan,-nan,0.0339351,3.86026,3.35519,519.103,480.01,197.259,-nan,0.344161,9.20505,-6.34941,-0.99983,-0.108727,0,533,0,-nan,nan,nan,-2.77556e-17,-1.38778e-17,-9.48677e-18,9.1871e-15,2.66454e-15,1.42109e-14,0,-nan,-nan,0.77975,-nan,3.14159,2.16088,-0.320971,3.52924,-0.00276906,-0.392699,3.28618,-59.4414,4.5124,13.462,0.523599,0,0,0,0.11549,-0.0509259,-0.575921,0.962399,3.13594,1.91768,3.48674,-0.397747,3.00015,4.5677,0.58541,0.00227154
6.368,5.21,-6.3488,-1.10858,0.118211,-0.0450378,-0.0486049,-nan,-0.573858,nan,-nan,nan,nan,-1.6867,1.91988,-3.45034,3.48635,0.428265,-0.395471,553.341,3.00319,-4.86462,4.46218,-1.35368,0.586753,-1.09432,-7.59532,0.508844,-7.687,-2.73752,-4.75069,-1.18631,-7.08054,0.314295,-7.21518,-2.45371,nan,0.431485,-0.989197,0.116426,-0.108748,-0.284894,-0.0508807,-nan,-0.576134,nan,0.962094,nan,3.13604,0.646047,1.9176,-1.31184,3.48665,-0.0138549,-0.397746,-0.0157912,1.01521,-0.335724,-1.26423,1.24601,-nan,-nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50.1257,-79.8626,25.9108,0,82.6578,-25.9982,22.5656,-6.3779,5.75896,-2.68035,-0.0220365,0.00598856,-2.07335,0.201684,0.0223547,0.356711,-nan,nan,nan,0.0316259,3.85952,3.35412,10.8283,-29.3901,-20.2218,nan,0.344603,-0.0814721,-6.34913,-0.99983,-0.108748,0,534,-3.46945e-18,nan,-nan,-nan,-1.38778e-17,4.16334e-17,5.87638e-17,-4.93355e-15,4.55885e-15,9.02056e-16,0,-nan,nan,0.779844,nan,3.14159,2.16078,-0.321667,3.52925,-0.00277098,-0.392699,3.28706,1.17059,4.51298,-0.121788,0.523599,0,0,0,0.115712,-0.0508807,-0.576134,0.962094,3.13604,1.9176,3.48665,-0.397746,3.00092,4.56845,0.585994,0.00227586
6.379,5.22,-6.34825,-1.1084,0.11843,-0.0449508,-0.0485134,nan,-0.574499,-nan,nan,-nan,-nan,-1.68638,1.91968,-3.45006,3.48614,0.42833,-0.395455,553.384,3.00405,-4.47769,4.57137,-1.05661,0.590722,-1.09449,-7.59494,0.50885,-7.6861,-2.73779,-4.75013,-1.18599,-7.08011,0.314402,-7.2145,-2.45362,-nan,0.431536,-0.497042,0.116643,-0.108576,-0.284951,-0.0507978,nan,-0.576784,-nan,0.961355,-nan,3.13621,0.641904,1.9174,-1.31112,3.48643,-0.013891,-0.397738,-0.0157952,1.01526,-0.335794,-1.2643,1.246,nan,nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,49.9484,-80.0792,25.9779,0,82.8537,-25.9079,22.626,-6.39622,5.75407,-2.67708,-0.0216369,0.00588247,-2.07176,0.201688,0.0219278,0.356257,nan,-nan,-nan,0.0320041,3.8661,3.36076,4.3348,9.38861,9.0273,-nan,0.344338,0.125914,-6.34857,-0.999828,-0.108576,0,536,-6.93889e-18,-nan,nan,nan,5.55112e-17,-4.16334e-17,-2.59124e-17,-8.36137e-15,7.38775e-15,3.01148e-15,0,-nan,-nan,0.78002,-nan,3.14159,2.1605,-0.321271,3.52925,-0.00277819,-0.392699,3.28793,-0.180806,4.51378,0.176964,0.523599,0,0,0,0.115927,-0.0507978,-0.576784,0.961355,3.13621,1.9174,3.48643,-0.397738,3.00176,4.56929,0.586789,0.00228448
