t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,delta1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT
14.55,-5.947,-1.12,0.163716,0.00184212,-0.00294753,0.720601,-0.666394,-0.83276,0.858074,0.0126855,3.15869,-1.69968,1.94949,-3.49396,3.51797,0.410424,-0.39303,9.69035,3.05895,-4.52424,4.62379,-0.491843,0.597882,-4.88931,-1.09722,-7.25335,0.472921,-7.23108,-2.77556,-4.34701,-1.12471,-6.74292,0.267996,-6.75108,-2.50327,0.00821974,0.417039,-0.498335,0.156475,-0.122372,-0.228287,-0.0117684,1.87687,-0.675215,-1.33759,0.851883,-0.0173644,3.14987,-0.166585,1.94067,-1.08494,3.51127,-0.0148882,-0.401857,-0.0180758,1.02655,-0.267916,-1.28309,1.25026,19.1474,8.56786,-16.7087,9.93714,-32.4019,-5.15341,10.0542,-11.6076,8.00142,-1.56407,-3.12151e-05,6.23982e-05,-1.18106,-11.9253,-75.631,26.1774,0,64.1931,-0.291974,23.1654,-7.04963,4.65021,-1.77978,-0.0407674,0.0119491,-1.65184,0.202852,0.000152514,0.237983,-0.0213382,1.16126,1.33942,-0.00388289,2.61373,1.88428,-0.0834528,9.54555,-6.33539,0.338215,0.274991,-0.0325281,-5.94809,-0.99763,-0.122372,0,2001,5.31259e-18,1.73472e-18,-6.07153e-18,-3.20924e-17,5.55112e-17,2.77556e-17,3.36103e-18,-1.11022e-16,-3.33067e-16,-3.43475e-16,0,-0.427425,-0.209642,0.793677,-0.00347712,3.14159,1.94067,-0.211176,3.52513,-0.00297764,-0.392699,3.05013,0.642643,4.516,0.00323816,0.523599,0,0,0,0.154894,-0.0117684,-0.675215,0.851883,3.14987,1.94067,3.51127,-0.401857,3.05013,4.61088,0.589012,0.0088209
14.56,-5.94643,-1.12002,0.163718,-0.000695987,-0.00311223,0.720041,-0.666358,-0.832905,0.857987,0.012458,3.15872,-1.6995,1.94949,-3.49353,3.51801,0.41082,-0.393024,9.69125,3.05895,-4.56031,4.62447,-0.479546,0.59791,-4.88872,-1.09754,-7.25255,0.473022,-7.23073,-2.77546,-4.34644,-1.125,-6.74212,0.268101,-6.75074,-2.50317,0.00795257,0.417501,-0.533751,0.156467,-0.122403,-0.231716,-0.0119424,1.92079,-0.675188,-1.36299,0.851837,-0.01741,3.1499,-0.237805,1.94066,-1.06568,3.51127,-0.0149338,-0.40186,-0.0180786,1.02655,-0.272061,-1.28304,1.25023,19.556,8.56562,-16.7052,9.97068,-33.2277,-5.15124,10.0506,-11.6467,8.0705,-1.59769,-4.97202e-05,9.9433e-05,-1.18396,-16.6052,-75.5951,26.1566,0,63.8834,1.67882,23.1528,-7.04257,4.58753,-1.72721,-0.0405669,0.0118842,-1.62958,0.202852,0.000198687,0.241624,-0.0560047,1.14321,1.31667,0.0180668,2.65667,1.92388,0.0902365,5.93909,-5.10568,0.341149,0.271284,-0.0462571,-5.94755,-0.997625,-0.122403,0,2003,6.50521e-19,6.93889e-18,7.80626e-18,-4.68375e-17,2.77556e-17,6.245e-17,6.12574e-17,-4.51028e-17,-2.81025e-16,-2.91434e-16,0,-0.427526,-0.213546,0.793704,-0.0034889,3.14159,1.94066,-0.207427,3.52513,-0.00298675,-0.392699,3.05012,0.6909,4.51599,0.00606405,0.523599,0,0,0,0.154886,-0.0119424,-0.675188,0.851837,3.1499,1.94066,3.51127,-0.40186,3.05012,4.61087,0.589003,0.00883013
14.57,-5.94643,-1.12002,0.16372,0.00169019,-0.00311223,0.719824,-0.666003,-0.833011,0.858323,0.0126596,3.15873,-1.69953,1.94942,-3.49385,3.51789,0.410442,-0.393024,9.6904,3.05933,-4.52592,4.62414,-0.491038,0.597998,-4.88872,-1.0974,-7.25257,0.472989,-7.23077,-2.77542,-4.34644,-1.125,-6.74212,0.268101,-6.75074,-2.50317,0.00817691,0.417064,-0.499782,0.156469,-0.122403,-0.228698,-0.0119424,1.87782,-0.674833,-1.33637,0.85212,-0.0173623,3.1499,-0.16829,1.94059,-1.0852,3.51119,-0.0148802,-0.40186,-0.0180786,1.02655,-0.268411,-1.28308,1.25022,19.1488,8.56203,-16.6971,9.92971,-32.4074,-5.1507,10.0488,-11.6049,8.00191,-1.56293,-2.89883e-05,5.79734e-05,-1.18127,-12.047,-75.6903,26.1833,0,64.2818,-0.24663,23.1839,-7.05091,4.65039,-1.78042,-0.0409813,0.0120049,-1.65194,0.202852,0.000196705,0.238618,-0.0216276,1.15662,1.33712,-0.00341464,2.6169,1.88734,-0.0856658,9.41057,-6.25327,0.338159,0.27501,-0.0330279,-5.94755,-0.997625,-0.122403,0,2003,-7.58942e-18,-5.20417e-18,-9.54098e-18,8.50015e-17,0,0,2.98156e-18,-2.87964e-16,-2.8276e-16,-2.80158e-16,0,-0.42703,-0.209556,0.793709,-0.00347641,3.14159,1.94059,-0.211191,3.52513,-0.00297604,-0.392699,3.0505,0.644544,4.51611,0.0033445,0.523599,0,0,0,0.154888,-0.0119424,-0.674833,0.85212,3.1499,1.94059,3.51119,-0.40186,3.0505,4.6112,0.589118,0.00883013
14.58,-5.94587,-1.12005,0.163723,-0.000853795,-0.00327641,0.719245,-0.665788,-0.833279,0.858373,0.0124173,3.15877,-1.69934,1.94938,-3.49336,3.5179,0.410855,-0.393017,9.69119,3.05957,-4.56075,4.62502,-0.479294,0.598138,-4.88814,-1.09765,-7.25178,0.473077,-7.23043,-2.77532,-4.34587,-1.12529,-6.74132,0.268208,-6.7504,-2.50306,0.00791938,0.417551,-0.533867,0.156462,-0.122431,-0.232134,-0.0121158,1.92325,-0.674627,-1.36379,0.852215,-0.0173716,3.14993,-0.24197,1.94054,-1.06497,3.51115,-0.0149177,-0.401863,-0.0180814,1.02655,-0.272564,-1.28304,1.2502,19.5689,8.55966,-16.6934,9.96415,-33.2732,-5.15021,10.0485,-11.6479,8.07547,-1.59873,-3.16798e-05,6.33871e-05,-1.18384,-16.8973,-75.6608,26.1667,0,63.9556,1.79613,23.1705,-7.0444,4.58479,-1.72537,-0.0409501,0.0119909,-1.62866,0.202852,0.000238666,0.242261,-0.0579466,1.13707,1.31308,0.0193652,2.66222,1.92925,0.0795924,5.95035,-5.07814,0.341239,0.271134,-0.0465043,-5.94702,-0.99762,-0.122431,0,2005,-1.73472e-18,-3.46945e-18,-1.56125e-17,1.56125e-17,4.16334e-17,-6.93889e-18,1.55041e-17,8.67362e-17,3.22659e-16,3.17454e-16,0,-0.426883,-0.213869,0.793739,-0.00347874,3.14159,1.94054,-0.20724,3.52513,-0.00298355,-0.392699,3.05073,0.692111,4.51621,0.00612589,0.523599,0,0,0,0.154881,-0.0121158,-0.674627,0.852215,3.14993,1.94054,3.51115,-0.401863,3.05073,4.61141,0.589221,0.00883936
14.59,-5.94536,-1.12007,0.163726,-0.000996285,-0.00342473,0.71867,-0.665612,-0.833446,0.85852,0.0123844,3.15877,-1.69916,1.94934,-3.49333,3.51785,0.410839,-0.393017,9.69176,3.05972,-4.55801,4.62506,-0.480218,0.598145,-4.88763,-1.09784,-7.25107,0.473152,-7.23015,-2.77518,-4.34536,-1.12555,-6.74061,0.268301,-6.7501,-2.50296,0.00789961,0.417538,-0.531089,0.156455,-0.122461,-0.23251,-0.0122733,1.92388,-0.674461,-1.36222,0.85235,-0.0173672,3.14992,-0.237757,1.94049,-1.0675,3.5111,-0.0149064,-0.401872,-0.0180842,1.02655,-0.273016,-1.28303,1.25017,19.5704,8.55532,-16.6848,9.95859,-33.2711,-5.14743,10.043,-11.6448,8.07507,-1.59738,-2.85258e-05,5.70985e-05,-1.18419,-16.6426,-75.743,26.1768,0,64.113,1.67885,23.2006,-7.04817,4.59173,-1.73202,-0.0411778,0.0120492,-1.63114,0.202852,0.000282262,0.242844,-0.0574646,1.13439,1.31,0.0178651,2.6614,1.92831,0.056774,6.23635,-5.16973,0.341168,0.271549,-0.0450356,-5.94648,-0.997616,-0.122461,0,2007,2.1684e-18,-1.73472e-18,8.67362e-19,-8.67362e-19,6.93889e-17,0,-2.07625e-17,-2.08167e-17,-4.16334e-17,-3.1225e-17,0,-0.426637,-0.213702,0.79373,-0.00347743,3.14159,1.94049,-0.207716,3.52512,-0.00298129,-0.392699,3.05087,0.686357,4.51621,0.00582278,0.523599,0,0,0,0.154874,-0.0122733,-0.674461,0.85235,3.14992,1.94049,3.5111,-0.401872,3.05087,4.61152,0.589222,0.00884859
14.6,-5.94533,-1.12007,0.163728,-0.00100419,-0.00343292,0.718117,-0.665316,-0.833536,0.858652,0.0124057,3.15883,-1.69901,1.94931,-3.49333,3.51781,0.410803,-0.39301,9.692,3.05996,-4.55366,4.62518,-0.481794,0.59826,-4.88757,-1.09782,-7.25104,0.473138,-7.23013,-2.77519,-4.34534,-1.12556,-6.74057,0.268308,-6.75008,-2.50296,0.00787684,0.417486,-0.526746,0.156458,-0.122461,-0.232535,-0.0122815,1.9209,-0.674164,-1.35883,0.852475,-0.0173679,3.14999,-0.229128,1.94046,-1.07099,3.51106,-0.0149016,-0.401865,-0.0180842,1.02655,-0.273045,-1.28303,1.25017,19.5375,8.55118,-16.6766,9.95036,-33.2005,-5.1449,10.0379,-11.6383,8.06849,-1.59345,-2.87504e-05,5.75522e-05,-1.18426,-16.094,-75.8314,26.1986,0,64.2705,1.43998,23.2328,-7.05589,4.60175,-1.74117,-0.0412238,0.0120602,-1.63472,0.202852,0.000278976,0.242873,-0.0553267,1.13198,1.31262,0.0150277,2.65763,1.92531,0.023621,6.69272,-5.32648,0.340865,0.272145,-0.0429309,-5.94648,-0.997616,-0.122461,0,2007,-2.60209e-18,-8.67362e-18,-2.68882e-17,1.04083e-16,4.16334e-17,4.16334e-17,3.08456e-17,-1.42247e-16,-3.747e-16,-3.66894e-16,0,-0.426465,-0.213199,0.793795,-0.00347759,3.14159,1.94046,-0.208377,3.52513,-0.00298032,-0.392699,3.05111,0.678581,4.51633,0.0053947,0.523599,0,0,0,0.154877,-0.0122815,-0.674164,0.852475,3.14999,1.94046,3.51106,-0.401865,3.05111,4.61174,0.589341,0.00884859
14.61,-5.94476,-1.1201,0.163732,-0.00116323,-0.00359847,0.717578,-0.665316,-0.833552,0.858658,0.012387,3.15883,-1.69887,1.94931,-3.49335,3.5178,0.410787,-0.39301,9.69232,3.05996,-4.55523,4.62521,-0.481343,0.598261,-4.887,-1.09811,-7.25024,0.47324,-7.22979,-2.77509,-4.34477,-1.12586,-6.73976,0.268409,-6.74974,-2.50285,0.00786736,0.417468,-0.528278,0.156452,-0.122496,-0.232955,-0.0124563,1.92091,-0.674173,-1.3557,0.852466,-0.0173706,3.14998,-0.225643,1.94045,-1.07334,3.51105,-0.014901,-0.401874,-0.018087,1.02654,-0.27355,-1.28302,1.25013,19.5356,8.54712,-16.6685,9.94476,-33.1737,-5.14023,10.0287,-11.6317,8.06464,-1.59075,-2.87471e-05,5.7567e-05,-1.18501,-15.8796,-75.8872,26.1985,0,64.4048,1.34023,23.256,-7.05691,4.60823,-1.74733,-0.0412574,0.0120601,-1.63702,0.202852,0.000328635,0.243524,-0.053938,1.13041,1.31075,0.0137335,2.65625,1.92373,0.0326275,6.53645,-5.28142,0.340703,0.272528,-0.0436351,-5.94595,-0.997611,-0.122496,0,2009,2.1684e-18,0,-1.99493e-17,9.54098e-17,1.38778e-17,2.77556e-17,8.72783e-18,-1.56125e-16,-3.92048e-16,-3.79037e-16,0,-0.426475,-0.212711,0.793785,-0.00347813,3.14159,1.94045,-0.208835,3.52512,-0.00298019,-0.392699,3.0511,0.680808,4.51632,0.0055394,0.523599,0,0,0,0.154871,-0.0124563,-0.674173,0.852466,3.14998,1.94045,3.51105,-0.401874,3.0511,4.61173,0.589331,0.00885781
14.62,-5.94476,-1.1201,0.163735,0.00124172,-0.00359847,0.717387,-0.66506,-0.833467,0.858831,0.0126309,3.15888,-1.69895,1.94928,-3.49373,3.51773,0.410405,-0.393001,9.69117,3.06022,-4.52278,4.62487,-0.492176,0.598344,-4.88698,-1.09807,-7.25025,0.473218,-7.22979,-2.77509,-4.34477,-1.12586,-6.73976,0.268409,-6.74974,-2.50285,0.0080742,0.417007,-0.496262,0.156455,-0.122496,-0.229914,-0.0124563,1.87711,-0.673918,-1.32765,0.852583,-0.0173621,3.15003,-0.155189,1.94042,-1.09319,3.51102,-0.0148728,-0.401865,-0.018087,1.02655,-0.269876,-1.28306,1.25012,19.1228,8.54379,-16.6607,9.90363,-32.3254,-5.13794,10.0234,-11.5862,7.99201,-1.55448,-2.51159e-05,5.02941e-05,-1.18265,-11.2278,-75.9573,26.216,0,64.7899,-0.625306,23.2812,-7.06302,4.67219,-1.8016,-0.0412109,0.0120448,-1.65976,0.202852,0.000325357,0.240495,-0.0190972,1.14443,1.33478,-0.00796393,2.6151,1.88613,-0.115723,9.80371,-6.36392,0.337613,0.276315,-0.0322301,-5.94595,-0.997611,-0.122496,0,2009,-3.03577e-18,-1.04083e-17,-5.20417e-18,-3.20924e-17,-1.38778e-17,-1.38778e-17,-7.20994e-18,2.77556e-17,-2.1684e-16,-1.99493e-16,0,-0.426307,-0.208365,0.793836,-0.00347586,3.14159,1.94042,-0.212678,3.52513,-0.00297455,-0.392699,3.05136,0.64116,4.51643,0.00319088,0.523599,0,0,0,0.154874,-0.0124563,-0.673918,0.852583,3.15003,1.94042,3.51102,-0.401865,3.05136,4.61196,0.589438,0.00885781
14.63,-5.94419,-1.12013,0.163739,-0.00131891,-0.0037606,0.716832,-0.664851,-0.83383,0.858946,0.0123731,3.15888,-1.69879,1.94925,-3.49323,3.51775,0.410826,-0.392995,9.69185,3.06037,-4.56176,4.62571,-0.478854,0.598375,-4.88641,-1.09827,-7.24946,0.473305,-7.22948,-2.77493,-4.3442,-1.12614,-6.73897,0.268512,-6.74939,-2.50275,0.00782552,0.41751,-0.534426,0.156444,-0.122528,-0.233372,-0.0126323,1.9229,-0.673723,-1.35574,0.85274,-0.0173793,3.15002,-0.231938,1.94038,-1.0718,3.51098,-0.0149113,-0.401873,-0.0180912,1.02654,-0.274051,-1.28302,1.2501,19.5457,8.54157,-16.6575,9.93848,-33.2043,-5.13841,10.0251,-11.6312,8.06762,-1.59084,-3.05498e-05,6.12074e-05,-1.18507,-16.3025,-75.9051,26.1939,0,64.4169,1.5155,23.2594,-7.05452,4.60318,-1.74317,-0.0412039,0.0120386,-1.63526,0.202852,0.00037515,0.244169,-0.0554319,1.12516,1.30791,0.0156984,2.66167,1.92893,0.0683425,5.91772,-5.03084,0.340742,0.272237,-0.0470068,-5.94515,-0.997604,-0.122528,0,2012,-4.55365e-18,-1.04083e-17,2.60209e-18,-3.98986e-17,1.38778e-17,1.38778e-17,-4.49944e-18,5.89806e-17,2.91434e-16,2.94903e-16,0,-0.426018,-0.212843,0.793823,-0.00348014,3.14159,1.94038,-0.208506,3.52512,-0.00298227,-0.392699,3.0515,0.693685,4.51642,0.0062392,0.523599,0,0,0,0.154863,-0.0126323,-0.673723,0.85274,3.15002,1.94038,3.51098,-0.401873,3.0515,4.61207,0.589424,0.00887166
14.64,-5.94419,-1.12013,0.163742,0.00109242,-0.0037606,0.716633,-0.66463,-0.833772,0.859116,0.0126156,3.15892,-1.69886,1.94921,-3.4936,3.51767,0.410439,-0.392995,9.69088,3.06061,-4.53051,4.62532,-0.489129,0.59846,-4.88639,-1.09823,-7.24947,0.473286,-7.22948,-2.77494,-4.3442,-1.12614,-6.73897,0.268512,-6.74939,-2.50275,0.00801761,0.417057,-0.503653,0.156448,-0.122528,-0.230325,-0.0126323,1.8786,-0.673501,-1.32734,0.852854,-0.0174003,3.15005,-0.160927,1.94034,-1.09185,3.51094,-0.0148672,-0.401873,-0.0180912,1.02654,-0.270369,-1.28306,1.25008,19.1289,8.53817,-16.6495,9.89692,-32.3474,-5.1362,10.0199,-11.5855,7.99447,-1.55396,-3.95223e-05,7.91818e-05,-1.18269,-11.6105,-75.9861,26.2147,0,64.8159,-0.466071,23.2878,-7.06158,4.66771,-1.79796,-0.0414307,0.0121032,-1.6582,0.202852,0.000371408,0.241133,-0.019969,1.13962,1.3313,-0.00619055,2.62037,1.89084,-0.0966231,9.06503,-6.05766,0.337619,0.276057,-0.0344439,-5.94515,-0.997604,-0.122528,0,2012,7.37257e-18,2.42861e-17,2.60209e-17,9.54098e-18,-2.77556e-17,-2.77556e-17,-4.11997e-17,4.51028e-17,2.61943e-16,2.74954e-16,0,-0.425844,-0.20843,0.79386,-0.00348549,3.14159,1.94034,-0.212385,3.52512,-0.00297344,-0.392699,3.05174,0.649601,4.51653,0.00365092,0.523599,0,0,0,0.154867,-0.0126323,-0.673501,0.852854,3.15005,1.94034,3.51094,-0.401873,3.05174,4.61229,0.589535,0.00887166
14.65,-5.94365,-1.12015,0.163747,-0.00147014,-0.00391796,0.716058,-0.664274,-0.834266,0.859348,0.0123398,3.15892,-1.69867,1.94912,-3.49302,3.51762,0.410887,-0.392988,9.69165,3.06087,-4.56431,4.6262,-0.47773,0.598488,-4.88586,-1.09835,-7.24873,0.473346,-7.22922,-2.77475,-4.34366,-1.12642,-6.73822,0.268614,-6.74907,-2.50265,0.00775496,0.417591,-0.536594,0.156443,-0.122555,-0.233778,-0.0127989,1.92544,-0.673155,-1.35715,0.853135,-0.0174049,3.15004,-0.240479,1.94024,-1.06933,3.51084,-0.0148985,-0.401875,-0.018094,1.02654,-0.274539,-1.28301,1.25007,19.5594,8.53583,-16.6461,9.93229,-33.2584,-5.1384,10.025,-11.634,8.07397,-1.59197,-4.00238e-05,8.02314e-05,-1.18477,-16.8805,-75.9494,26.2008,0,64.4295,1.7563,23.2671,-7.05453,4.59525,-1.73667,-0.0415664,0.0121408,-1.63251,0.202852,0.000410941,0.244782,-0.0575005,1.11931,1.30358,0.018449,2.67,1.93687,0.0764966,5.70645,-4.91612,0.340865,0.271782,-0.0484505,-5.94462,-0.997599,-0.122555,0,2014,1.0842e-18,-1.73472e-18,1.73472e-18,3.64292e-17,1.38778e-17,-6.93889e-18,-1.44199e-17,-7.63278e-17,-6.59195e-17,-7.71952e-17,0,-0.425336,-0.213246,0.79385,-0.00348663,3.14159,1.94024,-0.207969,3.52512,-0.0029797,-0.392699,3.05199,0.699418,4.51652,0.0065418,0.523599,0,0,0,0.154862,-0.0127989,-0.673155,0.853135,3.15004,1.94024,3.51084,-0.401875,3.05199,4.61249,0.589526,0.00888089
14.66,-5.94365,-1.12015,0.163751,0.000947253,-0.00391796,0.715841,-0.664059,-0.834196,0.859516,0.0125741,3.15896,-1.69871,1.94908,-3.4934,3.51754,0.410488,-0.392988,9.69071,3.06112,-4.53387,4.6258,-0.487523,0.598578,-4.88584,-1.09831,-7.24874,0.473328,-7.22922,-2.77476,-4.34366,-1.12642,-6.73822,0.268614,-6.74907,-2.50265,0.00795691,0.417125,-0.506641,0.156447,-0.122555,-0.230723,-0.0127989,1.88081,-0.67294,-1.32831,0.853246,-0.0174033,3.15008,-0.167589,1.9402,-1.0901,3.51079,-0.0148529,-0.401875,-0.0180941,1.02655,-0.270848,-1.28305,1.25005,19.1399,8.53231,-16.6379,9.89035,-32.3926,-5.13586,10.0192,-11.5876,7.9999,-1.55479,-3.93662e-05,7.89106e-05,-1.18246,-12.0597,-76.0439,26.2246,0,64.8567,-0.278788,23.3008,-7.06279,4.66191,-1.79327,-0.0418021,0.0122075,-1.65621,0.202852,0.000406842,0.241739,-0.0217084,1.13373,1.32711,-0.00407947,2.62749,1.89768,-0.094202,8.77339,-5.89463,0.337709,0.275728,-0.0355339,-5.94462,-0.997599,-0.122555,0,2014,-3.25261e-18,-1.73472e-17,-2.60209e-17,6.41848e-17,1.38778e-17,1.38778e-17,1.79978e-17,1.11022e-16,-1.42247e-16,-1.18829e-16,0,-0.425167,-0.208768,0.793886,-0.0034861,3.14159,1.9402,-0.211987,3.52512,-0.00297059,-0.392699,3.05224,0.653971,4.51663,0.00387948,0.523599,0,0,0,0.154866,-0.0127989,-0.67294,0.853246,3.15008,1.9402,3.51079,-0.401875,3.05224,4.61272,0.589642,0.00888089
14.67,-5.94311,-1.12018,0.163755,-0.00162075,-0.00407473,0.715282,-0.664059,-0.834372,0.859465,0.0123299,3.15896,-1.69853,1.94909,-3.49297,3.51758,0.410891,-0.392981,9.69163,3.06112,-4.56698,4.6265,-0.476902,0.598608,-4.8853,-1.09859,-7.24798,0.473423,-7.2289,-2.77466,-4.34313,-1.1267,-6.73746,0.268712,-6.74875,-2.50255,0.00773037,0.417594,-0.539091,0.156442,-0.122586,-0.234182,-0.0129649,1.9246,-0.672949,-1.35345,0.853236,-0.0174063,3.15007,-0.239926,1.9402,-1.0705,3.51079,-0.0149001,-0.401878,-0.0180969,1.02654,-0.275026,-1.28301,1.25003,19.5465,8.53005,-16.6346,9.92355,-33.2155,-5.1336,10.0155,-11.6265,8.06901,-1.58839,-3.93449e-05,7.89028e-05,-1.18536,-16.8608,-76.0073,26.2043,0,64.5371,1.74028,23.2879,-7.05588,4.59814,-1.73966,-0.0415942,0.0121408,-1.63355,0.202852,0.000450395,0.245398,-0.055883,1.1161,1.30269,0.0181415,2.67114,1.93797,0.0919231,5.46193,-4.8325,0.340627,0.271956,-0.0500238,-5.94408,-0.997594,-0.122586,0,2016,-6.50521e-18,-1.73472e-17,-3.46945e-17,7.28584e-17,4.16334e-17,9.71445e-17,1.16985e-16,6.59195e-17,3.01842e-16,3.00107e-16,0,-0.425177,-0.212705,0.793877,-0.0034868,3.14159,1.9402,-0.208178,3.52511,-0.00298002,-0.392699,3.05223,0.705228,4.51662,0.00687264,0.523599,0,0,0,0.15486,-0.0129649,-0.672949,0.853236,3.15007,1.9402,3.51079,-0.401878,3.05223,4.61271,0.589633,0.00889012
14.68,-5.94311,-1.12018,0.16376,0.00080273,-0.00407473,0.715063,-0.663658,-0.834463,0.859773,0.012549,3.159,-1.69856,1.949,-3.49328,3.51745,0.410511,-0.392981,9.69069,3.06152,-4.53609,4.62618,-0.486575,0.598701,-4.88529,-1.09848,-7.248,0.473387,-7.22893,-2.77462,-4.34313,-1.1267,-6.73746,0.268712,-6.74875,-2.50255,0.00790624,0.417155,-0.50861,0.156446,-0.122586,-0.231121,-0.0129649,1.8816,-0.672548,-1.32713,0.853491,-0.0174131,3.15011,-0.169869,1.94011,-1.09011,3.5107,-0.0148456,-0.401878,-0.0180969,1.02655,-0.271327,-1.28305,1.25002,19.1398,8.52656,-16.6265,9.88286,-32.3968,-5.13345,10.0143,-11.5851,8.00044,-1.55354,-4.21721e-05,8.4575e-05,-1.1826,-12.2207,-76.1051,26.2319,0,64.9408,-0.216406,23.3193,-7.06438,4.66133,-1.79325,-0.0420135,0.0122627,-1.65604,0.202852,0.000445902,0.242347,-0.0219152,1.12915,1.32473,-0.00341974,2.63115,1.90121,-0.0935825,8.5857,-5.79822,0.337648,0.275703,-0.0362832,-5.94408,-0.997594,-0.122586,0,2016,-4.33681e-19,1.73472e-18,8.67362e-19,-7.45931e-17,2.77556e-17,8.32667e-17,8.3592e-17,-1.56125e-16,-3.86843e-16,-3.88578e-16,0,-0.424754,-0.208687,0.793917,-0.00348847,3.14159,1.94011,-0.211952,3.52511,-0.00296913,-0.392699,3.05263,0.656867,4.51674,0.00403838,0.523599,0,0,0,0.154865,-0.0129649,-0.672548,0.853491,3.15011,1.94011,3.5107,-0.401878,3.05263,4.61306,0.589754,0.00889012
14.69,-5.94254,-1.12021,0.163765,-0.00178019,-0.00424072,0.714483,-0.663477,-0.834773,0.859866,0.0122886,3.159,-1.69837,1.94896,-3.49278,3.51746,0.410934,-0.392975,9.69158,3.06166,-4.56804,4.62698,-0.476323,0.59873,-4.88472,-1.0987,-7.24721,0.473465,-7.22863,-2.77447,-4.34256,-1.12699,-6.73666,0.268813,-6.74841,-2.50244,0.0076893,0.417654,-0.539798,0.156442,-0.122623,-0.234611,-0.0131401,1.92724,-0.672376,-1.35454,0.85363,-0.0173807,3.1501,-0.245189,1.94007,-1.06939,3.51066,-0.0148846,-0.401881,-0.0180997,1.02655,-0.275542,-1.283,1.25,19.5609,8.52416,-16.6229,9.91721,-33.2668,-5.13295,10.0141,-11.6284,8.07471,-1.58961,-2.72119e-05,5.46011e-05,-1.18518,-17.2293,-76.0755,26.2155,0,64.6034,1.88984,23.3055,-7.05782,4.59416,-1.73676,-0.0419829,0.012249,-1.6322,0.202852,0.000495404,0.246053,-0.0579614,1.10994,1.29867,0.0198031,2.67761,1.9442,0.0887398,5.40155,-4.77223,0.340737,0.271734,-0.0506707,-5.94355,-0.997589,-0.122623,0,2018,1.51788e-18,-6.93889e-18,-2.60209e-18,-3.46945e-17,-2.77556e-17,3.46945e-17,4.35307e-17,-3.46945e-17,-2.77556e-16,-2.63678e-16,0,-0.4245,-0.21308,0.793908,-0.00348001,3.14159,1.94007,-0.207909,3.52511,-0.00297692,-0.392699,3.05276,0.70796,4.51674,0.0070118,0.523599,0,0,0,0.15486,-0.0131401,-0.672376,0.85363,3.1501,1.94007,3.51066,-0.401881,3.05276,4.61316,0.589745,0.00889936
14.7,-5.94254,-1.12021,0.163769,0.000649763,-0.00424072,0.714263,-0.663261,-0.834739,0.860037,0.0125226,3.15903,-1.6984,1.94892,-3.49317,3.51737,0.410529,-0.392975,9.69067,3.06191,-4.5388,4.62656,-0.485471,0.598815,-4.8847,-1.09866,-7.24722,0.473447,-7.22863,-2.77448,-4.34256,-1.12699,-6.73666,0.268813,-6.74841,-2.50244,0.00786007,0.417179,-0.511057,0.156447,-0.122623,-0.231542,-0.0131401,1.88243,-0.67216,-1.32583,0.853743,-0.0174203,3.15014,-0.171145,1.94002,-1.09057,3.51061,-0.0148381,-0.401881,-0.0180998,1.02655,-0.271834,-1.28304,1.24998,19.1402,8.52065,-16.6147,9.8752,-32.4011,-5.13088,10.0092,-11.5826,8.00096,-1.55222,-4.38663e-05,8.80162e-05,-1.18279,-12.3174,-76.1771,26.241,0,65.0466,-0.182456,23.3419,-7.06669,4.66205,-1.79444,-0.0422244,0.012317,-1.65634,0.202852,0.000490462,0.242995,-0.0220234,1.12452,1.32195,-0.00308982,2.63435,1.90434,-0.0903347,8.34849,-5.68623,0.337582,0.275755,-0.0372216,-5.94355,-0.997589,-0.122623,0,2018,5.63785e-18,-1.73472e-18,8.67362e-19,-3.72966e-17,1.38778e-17,4.16334e-17,5.48064e-17,-3.85109e-16,-1.59595e-16,-1.58727e-16,0,-0.424325,-0.208597,0.793943,-0.00349018,3.14159,1.94002,-0.212005,3.52511,-0.00296761,-0.392699,3.05301,0.660457,4.51685,0.0042362,0.523599,0,0,0,0.154865,-0.0131401,-0.67216,0.853743,3.15014,1.94002,3.51061,-0.401881,3.05301,4.61338,0.589857,0.00889936
